legacy_label	stable_id	source_id	kn_file	kn_row_number	kn_id	match_status
negative	fungalrv2011_neg_0325	3850149				fasta_unmatched
negative	fungalrv2011_neg_0326	70997244				fasta_unmatched
negative	fungalrv2011_neg_0327	66852567				fasta_unmatched
negative	fungalrv2011_neg_0328	70985024				fasta_unmatched
negative	fungalrv2011_neg_0329	239594306				fasta_unmatched
negative	fungalrv2011_neg_0330	239592320				fasta_unmatched
negative	fungalrv2011_neg_0331	8927040				fasta_unmatched
negative	fungalrv2011_neg_0332	59799032				fasta_unmatched
negative	fungalrv2011_neg_0333	94418552				fasta_unmatched
negative	fungalrv2011_neg_0334	158564254				fasta_unmatched
negative	fungalrv2011_neg_0335	146322984				fasta_unmatched
negative	fungalrv2011_neg_0336	46438501				fasta_unmatched
negative	fungalrv2011_neg_0337	238881655				fasta_unmatched
negative	fungalrv2011_neg_0338	158564253				fasta_unmatched
negative	fungalrv2011_neg_0339	239594457				fasta_unmatched
negative	fungalrv2011_neg_0340	66847820				fasta_unmatched
negative	fungalrv2011_neg_0341	239608849				fasta_unmatched
negative	fungalrv2011_neg_0342	239586919				fasta_unmatched
negative	fungalrv2011_neg_0343	1762320				fasta_unmatched
negative	fungalrv2011_neg_0344	74690916				fasta_unmatched
negative	fungalrv2011_neg_0345	70982895				fasta_unmatched
negative	fungalrv2011_neg_0346	2494899				fasta_unmatched
negative	fungalrv2011_neg_0347	239587758				fasta_unmatched
negative	fungalrv2011_neg_0348	74590040				fasta_unmatched
negative	fungalrv2011_neg_0349	239607935				fasta_unmatched
negative	fungalrv2011_neg_0350	70989155				fasta_unmatched
negative	fungalrv2011_neg_0351	66853611				fasta_unmatched
negative	fungalrv2011_neg_0352	239587314				fasta_unmatched
negative	fungalrv2011_neg_0353	14582743				fasta_unmatched
negative	fungalrv2011_neg_0354	239587777				fasta_unmatched
negative	fungalrv2011_neg_0355	146324137				fasta_unmatched
negative	fungalrv2011_neg_0356	239594543				fasta_unmatched
negative	fungalrv2011_neg_0357	70985162				fasta_unmatched
negative	fungalrv2011_neg_0358	51701371				fasta_unmatched
negative	fungalrv2011_neg_0359	74608241				fasta_unmatched
negative	fungalrv2011_neg_0360	74670710				fasta_unmatched
negative	fungalrv2011_neg_0361	239609472				fasta_unmatched
negative	fungalrv2011_neg_0362	239592656				fasta_unmatched
negative	fungalrv2011_neg_0363	238883229				fasta_unmatched
negative	fungalrv2011_neg_0364	74585350				fasta_unmatched
negative	fungalrv2011_neg_0365	70994240				fasta_unmatched
negative	fungalrv2011_neg_0366	239613349				fasta_unmatched
negative	fungalrv2011_neg_0367	159128903				fasta_unmatched
negative	fungalrv2011_neg_0368	74661344				fasta_unmatched
negative	fungalrv2011_neg_0369	70996612				fasta_unmatched
negative	fungalrv2011_neg_0370	121752549				fasta_unmatched
negative	fungalrv2011_neg_0371	70999580				fasta_unmatched
negative	fungalrv2011_neg_0372	238882354				fasta_unmatched
negative	fungalrv2011_neg_0373	239607450				fasta_unmatched
negative	fungalrv2011_neg_0374	239595185				fasta_unmatched
negative	fungalrv2011_neg_0375	239609436				fasta_unmatched
negative	fungalrv2011_neg_0376	74661092				fasta_unmatched
negative	fungalrv2011_neg_0377	74611034				fasta_unmatched
negative	fungalrv2011_neg_0378	70999590				fasta_unmatched
negative	fungalrv2011_neg_0379	239607600				fasta_unmatched
negative	fungalrv2011_neg_0380	239591519				fasta_unmatched
negative	fungalrv2011_neg_0381	47176793				fasta_unmatched
negative	fungalrv2011_neg_0382	239589004				fasta_unmatched
negative	fungalrv2011_neg_0383	239608887				fasta_unmatched
negative	fungalrv2011_neg_0384	238880111				fasta_unmatched
negative	fungalrv2011_neg_0385	74609957				fasta_unmatched
negative	fungalrv2011_neg_0386	239595595				fasta_unmatched
negative	fungalrv2011_neg_0387	239593672				fasta_unmatched
negative	fungalrv2011_neg_0388	51235726				fasta_unmatched
negative	fungalrv2011_neg_0389	239595898				fasta_unmatched
negative	fungalrv2011_neg_0390	238881396				fasta_unmatched
negative	fungalrv2011_neg_0391	239611721				fasta_unmatched
negative	fungalrv2011_neg_0392	239592860				fasta_unmatched
negative	fungalrv2011_neg_0393	90307176				fasta_unmatched
negative	fungalrv2011_neg_0394	70983616				fasta_unmatched
negative	fungalrv2011_neg_0395	239593490				fasta_unmatched
negative	fungalrv2011_neg_0396	239588374				fasta_unmatched
negative	fungalrv2011_neg_0397	90299284				fasta_unmatched
negative	fungalrv2011_neg_0398	239610920				fasta_unmatched
negative	fungalrv2011_neg_0399	90305393				fasta_unmatched
negative	fungalrv2011_neg_0400	239586635				fasta_unmatched
negative	fungalrv2011_neg_0401	71002628				fasta_unmatched
negative	fungalrv2011_neg_0402	239610835				fasta_unmatched
negative	fungalrv2011_neg_0403	90306714				fasta_unmatched
negative	fungalrv2011_neg_0404	32567796				fasta_unmatched
negative	fungalrv2011_neg_0405	74690954				fasta_unmatched
negative	fungalrv2011_neg_0406	238879970				fasta_unmatched
negative	fungalrv2011_neg_0407	229891205				fasta_unmatched
negative	fungalrv2011_neg_0408	239607439				fasta_unmatched
negative	fungalrv2011_neg_0409	74691015				fasta_unmatched
negative	fungalrv2011_neg_0410	239592116				fasta_unmatched
negative	fungalrv2011_neg_0411	239587755				fasta_unmatched
negative	fungalrv2011_neg_0412	74691046				fasta_unmatched
negative	fungalrv2011_neg_0413	239588094				fasta_unmatched
negative	fungalrv2011_neg_0414	70981941				fasta_unmatched
negative	fungalrv2011_neg_0415	74661458				fasta_unmatched
negative	fungalrv2011_neg_0416	239610729				fasta_unmatched
negative	fungalrv2011_neg_0417	71002632				fasta_unmatched
negative	fungalrv2011_neg_0418	238878739				fasta_unmatched
negative	fungalrv2011_neg_0419	90306390				fasta_unmatched
negative	fungalrv2011_neg_0420	90305714				fasta_unmatched
negative	fungalrv2011_neg_0421	238879241				fasta_unmatched
negative	fungalrv2011_neg_0422	239606372				fasta_unmatched
negative	fungalrv2011_neg_0423	238883469				fasta_unmatched
negative	fungalrv2011_neg_0424	239595288				fasta_unmatched
negative	fungalrv2011_neg_0425	239615468				fasta_unmatched
negative	fungalrv2011_neg_0426	239610415				fasta_unmatched
negative	fungalrv2011_neg_0427	70981881				fasta_unmatched
negative	fungalrv2011_neg_0428	70989179				fasta_unmatched
negative	fungalrv2011_neg_0429	238878367				fasta_unmatched
negative	fungalrv2011_neg_0430	70982498				fasta_unmatched
negative	fungalrv2011_neg_0431	239588647				fasta_unmatched
negative	fungalrv2011_neg_0432	74690618				fasta_unmatched
negative	fungalrv2011_neg_0433	66852405				fasta_unmatched
negative	fungalrv2011_neg_0434	239589608				fasta_unmatched
negative	fungalrv2011_neg_0435	29500877				fasta_unmatched
negative	fungalrv2011_neg_0436	239608649				fasta_unmatched
negative	fungalrv2011_neg_0437	239609033				fasta_unmatched
negative	fungalrv2011_neg_0438	239588967				fasta_unmatched
negative	fungalrv2011_neg_0439	118582181				fasta_unmatched
negative	fungalrv2011_neg_0440	74627388				fasta_unmatched
negative	fungalrv2011_neg_0441	239606500				fasta_unmatched
negative	fungalrv2011_neg_0442	238881487				fasta_unmatched
negative	fungalrv2011_neg_0443	239609874				fasta_unmatched
negative	fungalrv2011_neg_0444	66845249				fasta_unmatched
negative	fungalrv2011_neg_0445	238880182				fasta_unmatched
negative	fungalrv2011_neg_0446	239595015				fasta_unmatched
negative	fungalrv2011_neg_0447	74637364				fasta_unmatched
negative	fungalrv2011_neg_0448	239609166				fasta_unmatched
negative	fungalrv2011_neg_0449	239592276				fasta_unmatched
negative	fungalrv2011_neg_0450	239610968				fasta_unmatched
negative	fungalrv2011_neg_0451	238880222				fasta_unmatched
negative	fungalrv2011_neg_0452	239613339				fasta_unmatched
negative	fungalrv2011_neg_0453	123187083				fasta_unmatched
negative	fungalrv2011_neg_0454	32567800				fasta_unmatched
negative	fungalrv2011_neg_0455	74608568				fasta_unmatched
negative	fungalrv2011_neg_0456	70990294				fasta_unmatched
negative	fungalrv2011_neg_0457	239613089				fasta_unmatched
negative	fungalrv2011_neg_0458	66852678				fasta_unmatched
negative	fungalrv2011_neg_0459	239586794				fasta_unmatched
negative	fungalrv2011_neg_0460	239594109				fasta_unmatched
negative	fungalrv2011_neg_0461	71000275				fasta_unmatched
negative	fungalrv2011_neg_0462	74679677				fasta_unmatched
negative	fungalrv2011_neg_0463	146323490				fasta_unmatched
negative	fungalrv2011_neg_0464	158564251				fasta_unmatched
negative	fungalrv2011_neg_0465	159122409				fasta_unmatched
negative	fungalrv2011_neg_0466	70996550				fasta_unmatched
negative	fungalrv2011_neg_0467	239591311				fasta_unmatched
negative	fungalrv2011_neg_0468	70989825				fasta_unmatched
negative	fungalrv2011_neg_0469	74656084				fasta_unmatched
negative	fungalrv2011_neg_0470	71002130				fasta_unmatched
negative	fungalrv2011_neg_0471	90304379				fasta_unmatched
negative	fungalrv2011_neg_0472	239592826				fasta_unmatched
negative	fungalrv2011_neg_0473	66847123				fasta_unmatched
negative	fungalrv2011_neg_0474	239590999				fasta_unmatched
negative	fungalrv2011_neg_0475	70989087				fasta_unmatched
negative	fungalrv2011_neg_0476	74661253				fasta_unmatched
negative	fungalrv2011_neg_0477	66851025				fasta_unmatched
negative	fungalrv2011_neg_0478	239589965				fasta_unmatched
negative	fungalrv2011_neg_0479	70982805				fasta_unmatched
negative	fungalrv2011_neg_0480	52783043				fasta_unmatched
negative	fungalrv2011_neg_0481	239607715				fasta_unmatched
negative	fungalrv2011_neg_0482	239608383				fasta_unmatched
negative	fungalrv2011_neg_0483	70998997				fasta_unmatched
negative	fungalrv2011_neg_0484	74610702				fasta_unmatched
negative	fungalrv2011_neg_0485	71000882				fasta_unmatched
negative	fungalrv2011_neg_0486	239588933				fasta_unmatched
negative	fungalrv2011_neg_0487	54036350				fasta_unmatched
negative	fungalrv2011_neg_0488	71001436				fasta_unmatched
negative	fungalrv2011_neg_0489	47176865				fasta_unmatched
negative	fungalrv2011_neg_0490	70995309				fasta_unmatched
negative	fungalrv2011_neg_0491	70992513				fasta_unmatched
negative	fungalrv2011_neg_0492	13182945				fasta_unmatched
negative	fungalrv2011_neg_0493	239586664				fasta_unmatched
negative	fungalrv2011_neg_0494	239594758				fasta_unmatched
negative	fungalrv2011_neg_0495	70990280				fasta_unmatched
negative	fungalrv2011_neg_0496	238879971				fasta_unmatched
negative	fungalrv2011_neg_0497	239613353				fasta_unmatched
negative	fungalrv2011_neg_0498	728536				fasta_unmatched
negative	fungalrv2011_neg_0499	70993396				fasta_unmatched
negative	fungalrv2011_neg_0500	18369812				fasta_unmatched
negative	fungalrv2011_neg_0501	74610640				fasta_unmatched
negative	fungalrv2011_neg_0502	70999464				fasta_unmatched
negative	fungalrv2011_neg_0503	70983101				fasta_unmatched
negative	fungalrv2011_neg_0504	239609724				fasta_unmatched
negative	fungalrv2011_neg_0505	239612402				fasta_unmatched
negative	fungalrv2011_neg_0506	239595314				fasta_unmatched
negative	fungalrv2011_neg_0507	238880744				fasta_unmatched
negative	fungalrv2011_neg_0508	239614028				fasta_unmatched
negative	fungalrv2011_neg_0509	239612171				fasta_unmatched
negative	fungalrv2011_neg_0510	239610121				fasta_unmatched
negative	fungalrv2011_neg_0511	239594715				fasta_unmatched
negative	fungalrv2011_neg_0512	74609021				fasta_unmatched
negative	fungalrv2011_neg_0513	239593243				fasta_unmatched
negative	fungalrv2011_neg_0514	46433129				fasta_unmatched
negative	fungalrv2011_neg_0515	29570604				fasta_unmatched
negative	fungalrv2011_neg_0516	239615166				fasta_unmatched
negative	fungalrv2011_neg_0517	239596089				fasta_unmatched
negative	fungalrv2011_neg_0518	70996726				fasta_unmatched
negative	fungalrv2011_neg_0519	239608911				fasta_unmatched
negative	fungalrv2011_neg_0520	239596138				fasta_unmatched
negative	fungalrv2011_neg_0521	238880872				fasta_unmatched
negative	fungalrv2011_neg_0522	90306612				fasta_unmatched
negative	fungalrv2011_neg_0523	90305369				fasta_unmatched
negative	fungalrv2011_neg_0524	54040793				fasta_unmatched
negative	fungalrv2011_neg_0525	239612042				fasta_unmatched
negative	fungalrv2011_neg_0526	74680371				fasta_unmatched
negative	fungalrv2011_neg_0528	239613365				fasta_unmatched
negative	fungalrv2011_neg_0529	74680157				fasta_unmatched
negative	fungalrv2011_neg_0530	74608937				fasta_unmatched
negative	fungalrv2011_neg_0531	71000757				fasta_unmatched
negative	fungalrv2011_neg_0532	239590381				fasta_unmatched
negative	fungalrv2011_neg_0533	119398027				fasta_unmatched
negative	fungalrv2011_neg_0534	239592254				fasta_unmatched
negative	fungalrv2011_neg_0535	2696030				fasta_unmatched
negative	fungalrv2011_neg_0536	90305629				fasta_unmatched
negative	fungalrv2011_neg_0537	70996754				fasta_unmatched
negative	fungalrv2011_neg_0538	239593421				fasta_unmatched
negative	fungalrv2011_neg_0539	146322696				fasta_unmatched
negative	fungalrv2011_neg_0540	54036109				fasta_unmatched
negative	fungalrv2011_neg_0541	66853155				fasta_unmatched
negative	fungalrv2011_neg_0542	239587021				fasta_unmatched
negative	fungalrv2011_neg_0543	239592811				fasta_unmatched
negative	fungalrv2011_neg_0544	239591437				fasta_unmatched
negative	fungalrv2011_neg_0545	90306799				fasta_unmatched
negative	fungalrv2011_neg_0546	238879439				fasta_unmatched
negative	fungalrv2011_neg_0547	239589888				fasta_unmatched
negative	fungalrv2011_neg_0548	239592771				fasta_unmatched
negative	fungalrv2011_neg_0549	239611025				fasta_unmatched
negative	fungalrv2011_neg_0550	239589453				fasta_unmatched
negative	fungalrv2011_neg_0551	239590453				fasta_unmatched
negative	fungalrv2011_neg_0552	239612705				fasta_unmatched
negative	fungalrv2011_neg_0553	70997928				fasta_unmatched
negative	fungalrv2011_neg_0554	239612629				fasta_unmatched
negative	fungalrv2011_neg_0555	218563520				fasta_unmatched
negative	fungalrv2011_neg_0556	70996843				fasta_unmatched
negative	fungalrv2011_neg_0557	74690698				fasta_unmatched
negative	fungalrv2011_neg_0558	70999892				fasta_unmatched
negative	fungalrv2011_neg_0559	146323311				fasta_unmatched
negative	fungalrv2011_neg_0560	74584420				fasta_unmatched
negative	fungalrv2011_neg_0561	238883692				fasta_unmatched
negative	fungalrv2011_neg_0562	90306732				fasta_unmatched
negative	fungalrv2011_neg_0563	32567793				fasta_unmatched
negative	fungalrv2011_neg_0564	20522022				fasta_unmatched
negative	fungalrv2011_neg_0565	238883420				fasta_unmatched
negative	fungalrv2011_neg_0566	239590330				fasta_unmatched
negative	fungalrv2011_neg_0567	239592060				fasta_unmatched
negative	fungalrv2011_neg_0568	239587049				fasta_unmatched
negative	fungalrv2011_neg_0569	70994686				fasta_unmatched
negative	fungalrv2011_neg_0570	239606997				fasta_unmatched
negative	fungalrv2011_neg_0571	239587472				fasta_unmatched
negative	fungalrv2011_neg_0572	70995944				fasta_unmatched
negative	fungalrv2011_neg_0573	238882575				fasta_unmatched
negative	fungalrv2011_neg_0574	239609676				fasta_unmatched
negative	fungalrv2011_neg_0575	90307665				fasta_unmatched
negative	fungalrv2011_neg_0576	239612055				fasta_unmatched
negative	fungalrv2011_neg_0577	239592912				fasta_unmatched
negative	fungalrv2011_neg_0578	239613126				fasta_unmatched
negative	fungalrv2011_neg_0579	70983700				fasta_unmatched
negative	fungalrv2011_neg_0580	70998899				fasta_unmatched
negative	fungalrv2011_neg_0581	239594716				fasta_unmatched
negative	fungalrv2011_neg_0582	239613032				fasta_unmatched
negative	fungalrv2011_neg_0583	238881220				fasta_unmatched
negative	fungalrv2011_neg_0584	238883678				fasta_unmatched
negative	fungalrv2011_neg_0585	66848262				fasta_unmatched
negative	fungalrv2011_neg_0586	90305406				fasta_unmatched
negative	fungalrv2011_neg_0587	239596122				fasta_unmatched
negative	fungalrv2011_neg_0588	239590484				fasta_unmatched
negative	fungalrv2011_neg_0589	70989509				fasta_unmatched
negative	fungalrv2011_neg_0590	57012585				fasta_unmatched
negative	fungalrv2011_neg_0591	239588998				fasta_unmatched
negative	fungalrv2011_neg_0592	239614970				fasta_unmatched
negative	fungalrv2011_neg_0593	121937180				fasta_unmatched
negative	fungalrv2011_neg_0594	239609276				fasta_unmatched
negative	fungalrv2011_neg_0595	74690583				fasta_unmatched
negative	fungalrv2011_neg_0596	66848352				fasta_unmatched
negative	fungalrv2011_neg_0597	129558602				fasta_unmatched
negative	fungalrv2011_neg_0598	239593457				fasta_unmatched
negative	fungalrv2011_neg_0599	239590345				fasta_unmatched
negative	fungalrv2011_neg_0600	74637995				fasta_unmatched
negative	fungalrv2011_neg_0601	70999526				fasta_unmatched
negative	fungalrv2011_neg_0602	239588370				fasta_unmatched
negative	fungalrv2011_neg_0603	121921635				fasta_unmatched
negative	fungalrv2011_neg_0604	239588406				fasta_unmatched
negative	fungalrv2011_neg_0605	238879227				fasta_unmatched
negative	fungalrv2011_neg_0606	238879352				fasta_unmatched
negative	fungalrv2011_neg_0607	71000489				fasta_unmatched
negative	fungalrv2011_neg_0608	74679679				fasta_unmatched
negative	fungalrv2011_neg_0609	239613858				fasta_unmatched
negative	fungalrv2011_neg_0610	6606093				fasta_unmatched
negative	fungalrv2011_neg_0611	158563878				fasta_unmatched
negative	fungalrv2011_neg_0612	239591092				fasta_unmatched
negative	fungalrv2011_neg_0613	239607028				fasta_unmatched
negative	fungalrv2011_neg_0614	239594394				fasta_unmatched
negative	fungalrv2011_neg_0615	71002800				fasta_unmatched
negative	fungalrv2011_neg_0616	70981915				fasta_unmatched
negative	fungalrv2011_neg_0617	239593908				fasta_unmatched
negative	fungalrv2011_neg_0618	239607218				fasta_unmatched
negative	fungalrv2011_neg_0619	238883162				fasta_unmatched
negative	fungalrv2011_neg_0620	90110079				fasta_unmatched
negative	fungalrv2011_neg_0621	238879667				fasta_unmatched
negative	fungalrv2011_neg_0622	74608566				fasta_unmatched
negative	fungalrv2011_neg_0623	74661046				fasta_unmatched
negative	fungalrv2011_neg_0624	74690652				fasta_unmatched
negative	fungalrv2011_neg_0625	239613719				fasta_unmatched
negative	fungalrv2011_neg_0626	18463935				fasta_unmatched
negative	fungalrv2011_neg_0627	229462742				fasta_unmatched
negative	fungalrv2011_neg_0628	239593684				fasta_unmatched
negative	fungalrv2011_neg_0629	2309076				fasta_unmatched
negative	fungalrv2011_neg_0630	238883335				fasta_unmatched
negative	fungalrv2011_neg_0631	239592395				fasta_unmatched
negative	fungalrv2011_neg_0632	74609840				fasta_unmatched
negative	fungalrv2011_neg_0633	239588437				fasta_unmatched
negative	fungalrv2011_neg_0634	158563879				fasta_unmatched
negative	fungalrv2011_neg_0635	239587297				fasta_unmatched
negative	fungalrv2011_neg_0636	74661035				fasta_unmatched
negative	fungalrv2011_neg_0637	70999344				fasta_unmatched
negative	fungalrv2011_neg_0638	239611526				fasta_unmatched
negative	fungalrv2011_neg_0639	2500523				fasta_unmatched
negative	fungalrv2011_neg_0640	70998935				fasta_unmatched
negative	fungalrv2011_neg_0641	74661189				fasta_unmatched
negative	fungalrv2011_neg_0642	74585553				fasta_unmatched
negative	fungalrv2011_neg_0643	51338747				fasta_unmatched
negative	fungalrv2011_neg_0644	32812377				fasta_unmatched
negative	fungalrv2011_neg_0645	66853474				fasta_unmatched
negative	fungalrv2011_neg_0646	74661072				fasta_unmatched
negative	fungalrv2011_neg_0647	74608533				fasta_unmatched
negative	fungalrv2011_neg_0648	536924				fasta_unmatched
negative	fungalrv2011_neg_0649	239615136				fasta_unmatched
negative	fungalrv2011_neg_0650	238881915				fasta_unmatched
negative	fungalrv2011_neg_0651	239609245				fasta_unmatched
negative	fungalrv2011_neg_0652	90306750				fasta_unmatched
negative	fungalrv2011_neg_0653	239612262				fasta_unmatched
negative	fungalrv2011_neg_0654	238881342				fasta_unmatched
negative	fungalrv2011_neg_0655	74585807				fasta_unmatched
negative	fungalrv2011_neg_0656	239595052				fasta_unmatched
negative	fungalrv2011_neg_0657	238881792				fasta_unmatched
negative	fungalrv2011_neg_0658	239611589				fasta_unmatched
negative	fungalrv2011_neg_0659	239592615				fasta_unmatched
negative	fungalrv2011_neg_0660	239588355				fasta_unmatched
negative	fungalrv2011_neg_0661	239608282				fasta_unmatched
negative	fungalrv2011_neg_0662	239611235				fasta_unmatched
negative	fungalrv2011_neg_0663	239588785				fasta_unmatched
negative	fungalrv2011_neg_0664	238880621				fasta_unmatched
negative	fungalrv2011_neg_0665	146322582				fasta_unmatched
negative	fungalrv2011_neg_0666	239610917				fasta_unmatched
negative	fungalrv2011_neg_0667	121753570				fasta_unmatched
negative	fungalrv2011_neg_0668	66849823				fasta_unmatched
negative	fungalrv2011_neg_0669	239593028				fasta_unmatched
negative	fungalrv2011_neg_0670	74691141				fasta_unmatched
negative	fungalrv2011_neg_0671	74674483				fasta_unmatched
negative	fungalrv2011_neg_0672	238880520				fasta_unmatched
negative	fungalrv2011_neg_0673	70985653				fasta_unmatched
negative	fungalrv2011_neg_0674	239607785				fasta_unmatched
negative	fungalrv2011_neg_0675	70986098				fasta_unmatched
negative	fungalrv2011_neg_0676	66853016				fasta_unmatched
negative	fungalrv2011_neg_0677	239609836				fasta_unmatched
negative	fungalrv2011_neg_0678	2981202				fasta_unmatched
negative	fungalrv2011_neg_0679	238881649				fasta_unmatched
negative	fungalrv2011_neg_0680	2579				fasta_unmatched
negative	fungalrv2011_neg_0681	70990512				fasta_unmatched
negative	fungalrv2011_neg_0682	70996342				fasta_unmatched
negative	fungalrv2011_neg_0683	70986282				fasta_unmatched
negative	fungalrv2011_neg_0684	239591282				fasta_unmatched
negative	fungalrv2011_neg_0685	239586683				fasta_unmatched
negative	fungalrv2011_neg_0686	239594412				fasta_unmatched
negative	fungalrv2011_neg_0687	90305996				fasta_unmatched
negative	fungalrv2011_neg_0688	71000393				fasta_unmatched
negative	fungalrv2011_neg_0689	66850988				fasta_unmatched
negative	fungalrv2011_neg_0690	158564262				fasta_unmatched
negative	fungalrv2011_neg_0691	239613369				fasta_unmatched
negative	fungalrv2011_neg_0692	74610363				fasta_unmatched
negative	fungalrv2011_neg_0693	71000064				fasta_unmatched
negative	fungalrv2011_neg_0694	239609709				fasta_unmatched
negative	fungalrv2011_neg_0695	239592637				fasta_unmatched
negative	fungalrv2011_neg_0696	239611677				fasta_unmatched
negative	fungalrv2011_neg_0697	70993080				fasta_unmatched
negative	fungalrv2011_neg_0698	238881675				fasta_unmatched
negative	fungalrv2011_neg_0699	70983610				fasta_unmatched
negative	fungalrv2011_neg_0700	74584366				fasta_unmatched
negative	fungalrv2011_neg_0701	66849659				fasta_unmatched
negative	fungalrv2011_neg_0702	239593744				fasta_unmatched
negative	fungalrv2011_neg_0703	146323372				fasta_unmatched
negative	fungalrv2011_neg_0704	70984174				fasta_unmatched
negative	fungalrv2011_neg_0705	74610474				fasta_unmatched
negative	fungalrv2011_neg_0706	71000180				fasta_unmatched
negative	fungalrv2011_neg_0707	238879996				fasta_unmatched
negative	fungalrv2011_neg_0708	159126923				fasta_unmatched
negative	fungalrv2011_neg_0709	74609953				fasta_unmatched
negative	fungalrv2011_neg_0710	66851009				fasta_unmatched
negative	fungalrv2011_neg_0711	74691023				fasta_unmatched
negative	fungalrv2011_neg_0712	52782863				fasta_unmatched
negative	fungalrv2011_neg_0713	239607067				fasta_unmatched
negative	fungalrv2011_neg_0714	239613821				fasta_unmatched
negative	fungalrv2011_neg_0715	74591996				fasta_unmatched
negative	fungalrv2011_neg_0716	74608422				fasta_unmatched
negative	fungalrv2011_neg_0717	70991104				fasta_unmatched
negative	fungalrv2011_neg_0718	239595669				fasta_unmatched
negative	fungalrv2011_neg_0719	74675380				fasta_unmatched
negative	fungalrv2011_neg_0720	66851927				fasta_unmatched
negative	fungalrv2011_neg_0721	239592461				fasta_unmatched
negative	fungalrv2011_neg_0722	238883241				fasta_unmatched
negative	fungalrv2011_neg_0723	119192154				fasta_unmatched
negative	fungalrv2011_neg_0724	239588817				fasta_unmatched
negative	fungalrv2011_neg_0725	239612274				fasta_unmatched
negative	fungalrv2011_neg_0726	70994460				fasta_unmatched
negative	fungalrv2011_neg_0727	239591887				fasta_unmatched
negative	fungalrv2011_neg_0728	239593262				fasta_unmatched
negative	fungalrv2011_neg_0729	70981967				fasta_unmatched
negative	fungalrv2011_neg_0730	239594966				fasta_unmatched
negative	fungalrv2011_neg_0731	74590028				fasta_unmatched
negative	fungalrv2011_neg_0732	70986300				fasta_unmatched
negative	fungalrv2011_neg_0733	70995191				fasta_unmatched
negative	fungalrv2011_neg_0734	239613891				fasta_unmatched
negative	fungalrv2011_neg_0735	70982296				fasta_unmatched
negative	fungalrv2011_neg_0736	74609249				fasta_unmatched
negative	fungalrv2011_neg_0737	239586533				fasta_unmatched
negative	fungalrv2011_neg_0738	238878555				fasta_unmatched
negative	fungalrv2011_neg_0739	239590535				fasta_unmatched
negative	fungalrv2011_neg_0740	70996198				fasta_unmatched
negative	fungalrv2011_neg_0741	90306527				fasta_unmatched
negative	fungalrv2011_neg_0742	7021323				fasta_unmatched
negative	fungalrv2011_neg_0743	70996470				fasta_unmatched
negative	fungalrv2011_neg_0744	70986740				fasta_unmatched
negative	fungalrv2011_neg_0745	41581295				fasta_unmatched
negative	fungalrv2011_neg_0746	239591920				fasta_unmatched
negative	fungalrv2011_neg_0747	159122206				fasta_unmatched
negative	fungalrv2011_neg_0748	70982063				fasta_unmatched
negative	fungalrv2011_neg_0749	239592560				fasta_unmatched
negative	fungalrv2011_neg_0750	52783443				fasta_unmatched
negative	fungalrv2011_neg_0751	91178555				fasta_unmatched
negative	fungalrv2011_neg_0752	239614149				fasta_unmatched
negative	fungalrv2011_neg_0753	74609239				fasta_unmatched
negative	fungalrv2011_neg_0754	239586830				fasta_unmatched
negative	fungalrv2011_neg_0755	70997075				fasta_unmatched
negative	fungalrv2011_neg_0756	239594057				fasta_unmatched
negative	fungalrv2011_neg_0757	239607405				fasta_unmatched
negative	fungalrv2011_neg_0758	239588855				fasta_unmatched
negative	fungalrv2011_neg_0759	239593713				fasta_unmatched
negative	fungalrv2011_neg_0760	142985565				fasta_unmatched
negative	fungalrv2011_neg_0761	71000994				fasta_unmatched
negative	fungalrv2011_neg_0762	121932239				fasta_unmatched
negative	fungalrv2011_neg_0763	239589829				fasta_unmatched
negative	fungalrv2011_neg_0764	70995884				fasta_unmatched
negative	fungalrv2011_neg_0765	239611288				fasta_unmatched
negative	fungalrv2011_neg_0766	238879549				fasta_unmatched
negative	fungalrv2011_neg_0767	74661121				fasta_unmatched
negative	fungalrv2011_neg_0768	66848621				fasta_unmatched
negative	fungalrv2011_neg_0769	239606658				fasta_unmatched
negative	fungalrv2011_neg_0770	146323633				fasta_unmatched
negative	fungalrv2011_neg_0771	70986344				fasta_unmatched
negative	fungalrv2011_neg_0772	239609194				fasta_unmatched
negative	fungalrv2011_neg_0773	239607795				fasta_unmatched
negative	fungalrv2011_neg_0774	74691000				fasta_unmatched
negative	fungalrv2011_neg_0775	239612982				fasta_unmatched
negative	fungalrv2011_neg_0776	70989807				fasta_unmatched
negative	fungalrv2011_neg_0777	239594205				fasta_unmatched
negative	fungalrv2011_neg_0778	239588619				fasta_unmatched
negative	fungalrv2011_neg_0779	6980002				fasta_unmatched
negative	fungalrv2011_neg_0780	118575174				fasta_unmatched
negative	fungalrv2011_neg_0781	74585725				fasta_unmatched
negative	fungalrv2011_neg_0782	70998074				fasta_unmatched
negative	fungalrv2011_neg_0783	74661442				fasta_unmatched
negative	fungalrv2011_neg_0784	239593718				fasta_unmatched
negative	fungalrv2011_neg_0785	9931532				fasta_unmatched
negative	fungalrv2011_neg_0786	71001450				fasta_unmatched
negative	fungalrv2011_neg_0787	70999604				fasta_unmatched
negative	fungalrv2011_neg_0788	91206537				fasta_unmatched
negative	fungalrv2011_neg_0789	74661116				fasta_unmatched
negative	fungalrv2011_neg_0790	66848609				fasta_unmatched
